Country name;Country Code;Indicator Name;Indicator Code;Year;Value
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;8,794
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;8,81
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;8,672
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;8,6
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;8,516
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;8,506
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;7,907
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;7,835
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;6,899
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;4,679
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;2,271
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;2,602
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;2,928
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;3,293
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;3,929
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;4,72
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;3,214
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;1,016
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;1,797
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;2,56
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;3,339
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;3,323
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;3,329
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;3,347
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;3,359
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;4,133
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;4,101
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;3,602
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;3,456
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;1,779
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;1,806
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;1,83
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;1,852
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;1,872
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;2,382
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;2,893
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;3,403
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;3,907
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;4,405
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;6,734
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;9,015
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;11,259
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;13,48
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;15,729
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;17,927
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;20,07
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;22,266
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;24,677
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;23,297
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;22,017
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;20,788
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;19,585
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;18,292
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;16,855
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;15,316
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;14,918
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;14,447
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;13,925
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;16,511
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;15,794
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;15,135
Maldives;MDV;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;14,553
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;24,0405716809235
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;24,1326889732503
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;25,6479366026479
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;25,6626054092807
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;25,9810057570111
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;23,7799873450956
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;23,2047703261216
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;23,4415945107546
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;23,4662992643935
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;25,2102491869105
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;26,0337202666363
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;26,1430292197887
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;26,0815489353819
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;24,2801665122295
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;25,2371451004556
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;24,4087171998869
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;22,9453506064651
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;23,0986268278897
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;22,7101586773843
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;23,6448152829477
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;24,6886734162121
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;26,8375488070694
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;26,4312790237889
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;26,5504899006047
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;28,3537027198409
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;28,518268163144
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;29,354353698233
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;27,9204200199342
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;26,3614792646066
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;27,9605206577126
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;27,1599575443925
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;25,0092894905446
Middle East & North Africa;MEA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;24,6886214709659
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;5,565
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;5,601
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;5,585
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;7,365
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;11,624
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;9,586
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;7,64
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;6,683
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;4,227
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;5,225
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;4,97
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;6,081
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;7,102
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;8,196
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;6,881
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;6,99
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;7,134
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;7,6
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;10,046
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;9,72
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;9,789
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;9,379
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;9,399
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;9,432
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;8,566
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;7,658
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;6,886
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;6,846
Mexico;MEX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;7,217
